time (sec),ref_Roll (deg),ref_Pitch (deg),ref_Yaw (deg)
2.08150000000000000E+02,0.00000000000000000E+00,4.42452560407026000E+01,0.00000000000000000E+00
2.08160000000000000E+02,0.00000000000000000E+00,4.42492179223653000E+01,0.00000000000000000E+00
2.08170000000000000E+02,0.00000000000000000E+00,4.42531590069004000E+01,0.00000000000000000E+00
2.08180000000000000E+02,0.00000000000000000E+00,4.42570794034786000E+01,0.00000000000000000E+00
2.08190000000000000E+02,0.00000000000000000E+00,4.42609792206972000E+01,0.00000000000000000E+00
2.08200000000000000E+02,0.00000000000000000E+00,4.42648585665837000E+01,0.00000000000000000E+00
2.08210000000000000E+02,0.00000000000000000E+00,4.42687175485982000E+01,0.00000000000000000E+00
2.08220000000000000E+02,0.00000000000000000E+00,4.42725562736369000E+01,0.00000000000000000E+00
2.08230000000000000E+02,0.00000000000000000E+00,4.42763748480349000E+01,0.00000000000000000E+00
2.08240000000000000E+02,0.00000000000000000E+00,4.42801733775692000E+01,0.00000000000000000E+00
2.08250000000000000E+02,0.00000000000000000E+00,4.42839519674612000E+01,0.00000000000000000E+00
2.08260000000000000E+02,0.00000000000000000E+00,4.42877107223803000E+01,0.00000000000000000E+00
2.08270000000000000E+02,0.00000000000000000E+00,4.42914497464463000E+01,0.00000000000000000E+00
2.08280000000000000E+02,0.00000000000000000E+00,4.42951691432324000E+01,0.00000000000000000E+00
2.08290000000000000E+02,0.00000000000000000E+00,4.42988690157684000E+01,0.00000000000000000E+00
2.08300000000000000E+02,0.00000000000000000E+00,4.43025494665428000E+01,0.00000000000000000E+00
2.08310000000000000E+02,0.00000000000000000E+00,4.43062105975066000E+01,0.00000000000000000E+00
2.08320000000000000E+02,0.00000000000000000E+00,4.43098525100752000E+01,0.00000000000000000E+00
2.08330000000000000E+02,0.00000000000000000E+00,4.43134753051319000E+01,0.00000000000000000E+00
2.08340000000000000E+02,0.00000000000000000E+00,4.43170790830304000E+01,0.00000000000000000E+00
2.08350000000000000E+02,0.00000000000000000E+00,4.43206639435975000E+01,0.00000000000000000E+00
2.08360000000000000E+02,0.00000000000000000E+00,4.43242299861361000E+01,0.00000000000000000E+00
2.08370000000000000E+02,0.00000000000000000E+00,4.43277773094278000E+01,0.00000000000000000E+00
2.08380000000000000E+02,0.00000000000000000E+00,4.43313060117355000E+01,0.00000000000000000E+00
2.08390000000000000E+02,0.00000000000000000E+00,4.43348161908067000E+01,0.00000000000000000E+00
2.08400000000000000E+02,0.00000000000000000E+00,4.43383079438753000E+01,0.00000000000000000E+00
2.08410000000000000E+02,0.00000000000000000E+00,4.43417813676651000E+01,0.00000000000000000E+00
2.08420000000000000E+02,0.00000000000000000E+00,4.43452365583922000E+01,0.00000000000000000E+00
2.08430000000000000E+02,0.00000000000000000E+00,4.43486736117673000E+01,0.00000000000000000E+00
2.08440000000000000E+02,0.00000000000000000E+00,4.43520926229990000E+01,0.00000000000000000E+00
2.08450000000000000E+02,0.00000000000000000E+00,4.43554936867960000E+01,0.00000000000000000E+00
2.08460000000000000E+02,0.00000000000000000E+00,4.43588768973700000E+01,0.00000000000000000E+00
2.08470000000000000E+02,0.00000000000000000E+00,4.43622423484379000E+01,0.00000000000000000E+00
2.08480000000000000E+02,0.00000000000000000E+00,4.43655901332247000E+01,0.00000000000000000E+00
2.08490000000000000E+02,0.00000000000000000E+00,4.43689203444663000E+01,0.00000000000000000E+00
2.08500000000000000E+02,0.00000000000000000E+00,4.43722330744114000E+01,0.00000000000000000E+00
2.08510000000000000E+02,0.00000000000000000E+00,4.43755284148249000E+01,0.00000000000000000E+00
2.08520000000000000E+02,0.00000000000000000E+00,4.43788064569896000E+01,0.00000000000000000E+00
2.08530000000000000E+02,0.00000000000000000E+00,4.43820672917093000E+01,0.00000000000000000E+00
2.08540000000000000E+02,0.00000000000000000E+00,4.43853110093112000E+01,0.00000000000000000E+00
2.08550000000000000E+02,0.00000000000000000E+00,4.43885376996483000E+01,0.00000000000000000E+00
2.08560000000000000E+02,0.00000000000000000E+00,4.43917474521018000E+01,0.00000000000000000E+00
2.08570000000000000E+02,0.00000000000000000E+00,4.43949403555839000E+01,0.00000000000000000E+00
2.08580000000000000E+02,0.00000000000000000E+00,4.43981164985400000E+01,0.00000000000000000E+00
2.08590000000000000E+02,0.00000000000000000E+00,4.44012759689513000E+01,0.00000000000000000E+00
2.08600000000000000E+02,0.00000000000000000E+00,4.44044188543369000E+01,0.00000000000000000E+00
2.08610000000000000E+02,0.00000000000000000E+00,4.44075452417568000E+01,0.00000000000000000E+00
2.08620000000000000E+02,0.00000000000000000E+00,4.44106552178138000E+01,0.00000000000000000E+00
2.08630000000000000E+02,0.00000000000000000E+00,4.44137488686563000E+01,0.00000000000000000E+00
2.08640000000000000E+02,0.00000000000000000E+00,4.44168262799801000E+01,0.00000000000000000E+00
2.08650000000000000E+02,0.00000000000000000E+00,4.44198875370316000E+01,0.00000000000000000E+00
2.08660000000000000E+02,0.00000000000000000E+00,4.44229327246094000E+01,0.00000000000000000E+00
2.08670000000000000E+02,0.00000000000000000E+00,4.44259619270671000E+01,0.00000000000000000E+00
2.08680000000000000E+02,0.00000000000000000E+00,4.44289752283156000E+01,0.00000000000000000E+00
2.08690000000000000E+02,0.00000000000000000E+00,4.44319727118250000E+01,0.00000000000000000E+00
2.08700000000000000E+02,0.00000000000000000E+00,4.44349544606276000E+01,0.00000000000000000E+00
2.08710000000000000E+02,0.00000000000000000E+00,4.44379205573196000E+01,0.00000000000000000E+00
2.08720000000000000E+02,0.00000000000000000E+00,4.44408710840637000E+01,0.00000000000000000E+00
2.08730000000000000E+02,0.00000000000000000E+00,4.44438061225914000E+01,0.00000000000000000E+00
2.08740000000000000E+02,0.00000000000000000E+00,4.44467257542050000E+01,0.00000000000000000E+00
2.08750000000000000E+02,0.00000000000000000E+00,4.44496300597802000E+01,0.00000000000000000E+00
2.08760000000000000E+02,0.00000000000000000E+00,4.44525191197679000E+01,0.00000000000000000E+00
2.08770000000000000E+02,0.00000000000000000E+00,4.44553930141970000E+01,0.00000000000000000E+00
2.08780000000000000E+02,0.00000000000000000E+00,4.44582518226761000E+01,0.00000000000000000E+00
2.08790000000000000E+02,0.00000000000000000E+00,4.44610956243960000E+01,0.00000000000000000E+00
2.08800000000000000E+02,0.00000000000000000E+00,4.44639244981316000E+01,0.00000000000000000E+00
2.08810000000000000E+02,0.00000000000000000E+00,4.44667385222447000E+01,0.00000000000000000E+00
2.08820000000000000E+02,0.00000000000000000E+00,4.44695377746853000E+01,0.00000000000000000E+00
2.08830000000000000E+02,0.00000000000000000E+00,4.44723223329945000E+01,0.00000000000000000E+00
2.08840000000000000E+02,0.00000000000000000E+00,4.44750922743062000E+01,0.00000000000000000E+00
2.08850000000000000E+02,0.00000000000000000E+00,4.44778476753497000E+01,0.00000000000000000E+00
2.08860000000000000E+02,0.00000000000000000E+00,4.44805886124511000E+01,0.00000000000000000E+00
2.08870000000000000E+02,0.00000000000000000E+00,4.44833151615362000E+01,0.00000000000000000E+00
2.08880000000000000E+02,0.00000000000000000E+00,4.44860273981320000E+01,0.00000000000000000E+00
2.08890000000000000E+02,0.00000000000000000E+00,4.44887253973691000E+01,0.00000000000000000E+00
2.08900000000000000E+02,0.00000000000000000E+00,4.44914092339839000E+01,0.00000000000000000E+00
2.08910000000000000E+02,0.00000000000000000E+00,4.44940789823201000E+01,0.00000000000000000E+00
2.08920000000000000E+02,0.00000000000000000E+00,4.44967347163316000E+01,0.00000000000000000E+00
2.08930000000000000E+02,0.00000000000000000E+00,4.44993765095838000E+01,0.00000000000000000E+00
2.08940000000000000E+02,0.00000000000000000E+00,4.45020044352560000E+01,0.00000000000000000E+00
2.08950000000000000E+02,0.00000000000000000E+00,4.45046185661433000E+01,0.00000000000000000E+00
2.08960000000000000E+02,0.00000000000000000E+00,4.45072189746588000E+01,0.00000000000000000E+00
2.08970000000000000E+02,0.00000000000000000E+00,4.45098057328354000E+01,0.00000000000000000E+00
2.08980000000000000E+02,0.00000000000000000E+00,4.45123789123280000E+01,0.00000000000000000E+00
2.08990000000000000E+02,0.00000000000000000E+00,4.45149385844151000E+01,0.00000000000000000E+00
2.09000000000000000E+02,0.00000000000000000E+00,4.45174848200013000E+01,0.00000000000000000E+00
2.09010000000000000E+02,0.00000000000000000E+00,4.45200176896189000E+01,0.00000000000000000E+00
2.09020000000000000E+02,0.00000000000000000E+00,4.45225372634300000E+01,0.00000000000000000E+00
2.09030000000000000E+02,0.00000000000000000E+00,4.45250436112282000E+01,0.00000000000000000E+00
2.09040000000000000E+02,0.00000000000000000E+00,4.45275368024409000E+01,0.00000000000000000E+00
2.09050000000000000E+02,0.00000000000000000E+00,4.45300169061312000E+01,0.00000000000000000E+00
2.09060000000000000E+02,0.00000000000000000E+00,4.45324839909994000E+01,0.00000000000000000E+00
2.09070000000000000E+02,0.00000000000000000E+00,4.45349381253853000E+01,0.00000000000000000E+00
2.09080000000000000E+02,0.00000000000000000E+00,4.45373793772698000E+01,0.00000000000000000E+00
2.09090000000000000E+02,0.00000000000000000E+00,4.45398078142773000E+01,0.00000000000000000E+00
2.09100000000000000E+02,0.00000000000000000E+00,4.45422235036769000E+01,0.00000000000000000E+00
2.09110000000000000E+02,0.00000000000000000E+00,4.45446265123847000E+01,0.00000000000000000E+00
2.09120000000000000E+02,0.00000000000000000E+00,4.45470169069656000E+01,0.00000000000000000E+00
2.09130000000000000E+02,0.00000000000000000E+00,4.45493947536348000E+01,0.00000000000000000E+00
2.09140000000000000E+02,0.00000000000000000E+00,4.45517601182603000E+01,0.00000000000000000E+00
2.09150000000000000E+02,0.00000000000000000E+00,4.45541130663642000E+01,0.00000000000000000E+00
2.09160000000000000E+02,0.00000000000000000E+00,4.45564536631245000E+01,0.00000000000000000E+00
2.09170000000000000E+02,0.00000000000000000E+00,4.45587819733771000E+01,0.00000000000000000E+00
2.09180000000000000E+02,0.00000000000000000E+00,4.45610980616179000E+01,0.00000000000000000E+00
2.09190000000000000E+02,0.00000000000000000E+00,4.45634019920037000E+01,0.00000000000000000E+00
2.09200000000000000E+02,0.00000000000000000E+00,4.45656938283550000E+01,0.00000000000000000E+00
2.09210000000000000E+02,0.00000000000000000E+00,4.45679736341569000E+01,0.00000000000000000E+00
2.09220000000000000E+02,0.00000000000000000E+00,4.45702414725616000E+01,0.00000000000000000E+00
2.09230000000000000E+02,0.00000000000000000E+00,4.45724974063895000E+01,0.00000000000000000E+00
2.09240000000000000E+02,0.00000000000000000E+00,4.45747414981315000E+01,0.00000000000000000E+00
2.09250000000000000E+02,0.00000000000000000E+00,4.45769738099502000E+01,0.00000000000000000E+00
2.09260000000000000E+02,0.00000000000000000E+00,4.45791944036820000E+01,0.00000000000000000E+00
2.09270000000000000E+02,0.00000000000000000E+00,4.45814033408388000E+01,0.00000000000000000E+00
2.09280000000000000E+02,0.00000000000000000E+00,4.45836006826095000E+01,0.00000000000000000E+00
2.09290000000000000E+02,0.00000000000000000E+00,4.45857864898619000E+01,0.00000000000000000E+00
2.09300000000000000E+02,0.00000000000000000E+00,4.45879608231440000E+01,0.00000000000000000E+00
2.09310000000000000E+02,0.00000000000000000E+00,4.45901237426864000E+01,0.00000000000000000E+00
2.09320000000000000E+02,0.00000000000000000E+00,4.45922753084032000E+01,0.00000000000000000E+00
2.09330000000000000E+02,0.00000000000000000E+00,4.45944155798941000E+01,0.00000000000000000E+00
2.09340000000000000E+02,0.00000000000000000E+00,4.45965446164460000E+01,0.00000000000000000E+00
2.09350000000000000E+02,0.00000000000000000E+00,4.45986624770345000E+01,0.00000000000000000E+00
2.09360000000000000E+02,0.00000000000000000E+00,4.46007692203256000E+01,0.00000000000000000E+00
2.09370000000000000E+02,0.00000000000000000E+00,4.46028649046774000E+01,0.00000000000000000E+00
2.09380000000000000E+02,0.00000000000000000E+00,4.46049495881417000E+01,0.00000000000000000E+00
2.09390000000000000E+02,0.00000000000000000E+00,4.46070233284656000E+01,0.00000000000000000E+00
2.09400000000000000E+02,0.00000000000000000E+00,4.46090861830928000E+01,0.00000000000000000E+00
2.09410000000000000E+02,0.00000000000000000E+00,4.46111382091657000E+01,0.00000000000000000E+00
2.09420000000000000E+02,0.00000000000000000E+00,4.46131794635267000E+01,0.00000000000000000E+00
2.09430000000000000E+02,0.00000000000000000E+00,4.46152100027199000E+01,0.00000000000000000E+00
2.09440000000000000E+02,0.00000000000000000E+00,4.46172298829924000E+01,0.00000000000000000E+00
2.09450000000000000E+02,0.00000000000000000E+00,4.46192391602962000E+01,0.00000000000000000E+00
2.09460000000000000E+02,0.00000000000000000E+00,4.46212378902894000E+01,0.00000000000000000E+00
2.09470000000000000E+02,0.00000000000000000E+00,4.46232261283382000E+01,0.00000000000000000E+00
2.09480000000000000E+02,0.00000000000000000E+00,4.46252039295179000E+01,0.00000000000000000E+00
2.09490000000000000E+02,0.00000000000000000E+00,4.46271713486149000E+01,0.00000000000000000E+00
2.09500000000000000E+02,0.00000000000000000E+00,4.46291284401279000E+01,0.00000000000000000E+00
2.09510000000000000E+02,0.00000000000000000E+00,4.46310752582695000E+01,0.00000000000000000E+00
2.09520000000000000E+02,0.00000000000000000E+00,4.46330118569678000E+01,0.00000000000000000E+00
2.09530000000000000E+02,0.00000000000000000E+00,4.46349382898678000E+01,0.00000000000000000E+00
2.09540000000000000E+02,0.00000000000000000E+00,4.46368546103329000E+01,0.00000000000000000E+00
2.09550000000000000E+02,0.00000000000000000E+00,4.46387608714463000E+01,0.00000000000000000E+00
2.09560000000000000E+02,0.00000000000000000E+00,4.46406571260126000E+01,0.00000000000000000E+00
2.09570000000000000E+02,0.00000000000000000E+00,4.46425434265593000E+01,0.00000000000000000E+00
2.09580000000000000E+02,0.00000000000000000E+00,4.46444198253381000E+01,0.00000000000000000E+00
2.09590000000000000E+02,0.00000000000000000E+00,4.46462863743263000E+01,0.00000000000000000E+00
2.09600000000000000E+02,0.00000000000000000E+00,4.46481431252285000E+01,0.00000000000000000E+00
2.09610000000000000E+02,0.00000000000000000E+00,4.46499901294779000E+01,0.00000000000000000E+00
2.09620000000000000E+02,0.00000000000000000E+00,4.46518274382376000E+01,0.00000000000000000E+00
2.09630000000000000E+02,0.00000000000000000E+00,4.46536551024022000E+01,0.00000000000000000E+00
2.09640000000000000E+02,0.00000000000000000E+00,4.46554731725992000E+01,0.00000000000000000E+00
2.09650000000000000E+02,0.00000000000000000E+00,4.46572816991901000E+01,0.00000000000000000E+00
2.09660000000000000E+02,0.00000000000000000E+00,4.46590807322724000E+01,0.00000000000000000E+00
2.09670000000000000E+02,0.00000000000000000E+00,4.46608703216803000E+01,0.00000000000000000E+00
2.09680000000000000E+02,0.00000000000000000E+00,4.46626505169866000E+01,0.00000000000000000E+00
2.09690000000000000E+02,0.00000000000000000E+00,4.46644213675037000E+01,0.00000000000000000E+00
2.09700000000000000E+02,0.00000000000000000E+00,4.46661829222854000E+01,0.00000000000000000E+00
2.09710000000000000E+02,0.00000000000000000E+00,4.46679352301278000E+01,0.00000000000000000E+00
2.09720000000000000E+02,0.00000000000000000E+00,4.46696783395709000E+01,0.00000000000000000E+00
2.09730000000000000E+02,0.00000000000000000E+00,4.46714122988998000E+01,0.00000000000000000E+00
2.09740000000000000E+02,0.00000000000000000E+00,4.46731371561465000E+01,0.00000000000000000E+00
2.09750000000000000E+02,0.00000000000000000E+00,4.46748529590904000E+01,0.00000000000000000E+00
2.09760000000000000E+02,0.00000000000000000E+00,4.46765597552603000E+01,0.00000000000000000E+00
2.09770000000000000E+02,0.00000000000000000E+00,4.46782575919357000E+01,0.00000000000000000E+00
2.09780000000000000E+02,0.00000000000000000E+00,4.46799465161475000E+01,0.00000000000000000E+00
2.09790000000000000E+02,0.00000000000000000E+00,4.46816265746801000E+01,0.00000000000000000E+00
2.09800000000000000E+02,0.00000000000000000E+00,4.46832978140721000E+01,0.00000000000000000E+00
2.09810000000000000E+02,0.00000000000000000E+00,4.46849602806178000E+01,0.00000000000000000E+00
2.09820000000000000E+02,0.00000000000000000E+00,4.46866140203687000E+01,0.00000000000000000E+00
2.09830000000000000E+02,0.00000000000000000E+00,4.46882590791343000E+01,0.00000000000000000E+00
2.09840000000000000E+02,0.00000000000000000E+00,4.46898955024837000E+01,0.00000000000000000E+00
2.09850000000000000E+02,0.00000000000000000E+00,4.46915233357470000E+01,0.00000000000000000E+00
2.09860000000000000E+02,0.00000000000000000E+00,4.46931426240161000E+01,0.00000000000000000E+00
2.09870000000000000E+02,0.00000000000000000E+00,4.46947534121462000E+01,0.00000000000000000E+00
2.09880000000000000E+02,0.00000000000000000E+00,4.46963557447573000E+01,0.00000000000000000E+00
2.09890000000000000E+02,0.00000000000000000E+00,4.46979496662349000E+01,0.00000000000000000E+00
2.09900000000000000E+02,0.00000000000000000E+00,4.46995352207316000E+01,0.00000000000000000E+00
2.09910000000000000E+02,0.00000000000000000E+00,4.47011124521683000E+01,0.00000000000000000E+00
2.09920000000000000E+02,0.00000000000000000E+00,4.47026814042352000E+01,0.00000000000000000E+00
2.09930000000000000E+02,0.00000000000000000E+00,4.47042421203933000E+01,0.00000000000000000E+00
